t	P	cov	vg_HEreg_noa.mean	vg_HEreg_noa.CI95l	vg_HEreg_noa.CI95r	vg_HEreg_adj.mean	vg_HEreg_adj.CI95l	vg_HEreg_adj.CI95r	exp.vg	va.term1	va.term2	va.term3	va.term4	vg_GRMvarX_ganc.mean	vg_GRMvarX_ganc.CI95l	vg_GRMvarX_ganc.CI95r	vg_GRMvarX_noa.mean	vg_GRMvarX_noa.CI95l	vg_GRMvarX_noa.CI95r	vg_GRMvarX_gcta.mean	vg_GRMvarX_gcta.CI95l	vg_GRMvarX_gcta.CI95r	vg_GRMld_ganc.mean	vg_GRMld_ganc.CI95l	vg_GRMld_ganc.CI95r	vg_GRMld_noa.mean	vg_GRMld_noa.CI95l	vg_GRMld_noa.CI95r
17	0.9	neg	0.13370902	0.13137972	0.13670567	0.15563794	0.15293063	0.1583368	0.973833784	0.938770132	0.060229868	0.025183333	-0.050349548	0.18019396	0.17737671	0.18368377	0.1547489	0.15232614	0.15774103	0.15470009	0.15204671	0.15736907	0.9725727	0.9634588	0.9811197	0.9739166	0.9654792	0.9844948
17	0.9	pos	5.51590099	5.39381471	5.65077882	0.15109742	0.14813006	0.15390258	1.447161393	0.938770132	0.060229868	0.025183333	0.422978061	0.1752106	0.17072842	0.17932605	5.96824315	5.85647095	6.09785568	5.9557951	5.82964827	6.08655911	0.9594822	0.9465835	0.9718465	1.4479534	1.4334678	1.4643525
17	0.9	zero	0.69861927	0.64250674	0.75255277	0.15406442	0.15207042	0.15596133	1.02478507784912	0.938769976756361	0.0602298660121129	0.0252956370964457	0.000489597984200584	0.17815881	0.17602241	0.18055461	0.76669674	0.72510778	0.80733638	0.77076552	0.72847986	0.81172151	0.9671016	0.9600574	0.9754016	1.012525	1.0050576	1.0205844
18	0	neg	0.99100102	0.97248502	1.00809998	0.98954731	0.97180853	1.00529759	0.99899977	0.938770132	0.060229868	2.3e-07	-4.59e-07	0.99038169	0.97698628	1.00257619	0.99127459	0.97648797	1.00821194	0.99077996	0.9787699	1.00505353	0.9934979	0.9831888	1.004489	0.9935096	0.9820085	1.0029995
18	0	pos	1.00126435	0.98166319	1.02259834	0.99842302	0.97336584	1.02159545	0.999004089	0.938770132	0.060229868	2.3e-07	3.86e-06	0.99837393	0.97485116	1.02357757	0.99986782	0.98111319	1.02205481	1.00000767	0.98045519	1.02343614	0.9991925	0.9871776	1.0121262	1.0002241	0.9885236	1.0100033
18	0	zero	0.99313541	0.97165806	1.01842533	0.99747114	0.97284949	1.01922695	0.999031577968618	0.938770881964333	0.0602298666368737	3.0243993801519e-05	5.8537360980243e-07	0.99934304	0.98282634	1.01781049	0.99296238	0.97498088	1.01663726	0.99782276	0.97770689	1.01478866	0.9976897	0.9868388	1.0091747	0.9945008	0.9846453	1.0055577
18	0.9	neg	0.14479807	0.14194027	0.14785629	0.16607687	0.16371536	0.1683781	0.975092095	0.938770132	0.060229868	0.023924166	-0.047832071	0.19053388	0.18780401	0.19357209	0.16633129	0.1633547	0.1700681	0.16647374	0.16330766	0.17027365	0.967978	0.9618015	0.9766557	0.9675102	0.9600126	0.9761019
18	0.9	pos	5.50168833	5.38787232	5.63549272	0.16834525	0.16505322	0.17173888	1.424753323	0.938770132	0.060229868	0.023924166	0.401829158	0.1933992	0.19065109	0.19658088	5.91753139	5.78206631	6.06060863	5.91542839	5.80024416	6.04314167	0.9778392	0.9719208	0.9867956	1.4454043	1.4334972	1.4573488
18	0.9	zero	0.69354917	0.65862531	0.73708543	0.1693921	0.16616109	0.17281001	1.02352462745145	0.938770339696407	0.0602298662495795	0.0240587632597575	0.000465658245705598	0.19415195	0.19126142	0.19761607	0.75275763	0.70999162	0.78790348	0.75288466	0.72039919	0.79829766	0.9789897	0.9690829	0.9926797	1.0199151	1.0092666	1.0314801
19	0	neg	0.9846344	0.96674952	1.00397123	0.98285796	0.96866022	0.99875825	0.998999885	0.938770132	0.060229868	1.15e-07	-2.3e-07	0.98255163	0.96242182	0.99868122	0.98347273	0.96741922	0.9961345	0.98264325	0.967258	0.99701305	0.9912348	0.9802745	1.0011356	0.991783	0.9827127	1.0014947
